0,11
1,1
2,26
3,16
4,11
5,18
6,11
7,14
8,21
9,9
10,1
11,3
12,23
13,25
14,16
15,24
16,2
17,10
18,19
19,16
20,21
21,24
22,20
23,18
24,23
25,7
26,11
27,27
28,27
29,10
30,8
31,2
32,13
33,17
34,16
35,18
36,19
37,2
38,17
39,9
40,28
41,1
42,6
43,15
44,27
45,24
46,18
47,16
48,6
49,5
50,28
51,0
52,23
53,9
54,7
55,21
56,15
57,6
58,18
59,0
60,12
61,5
62,1
63,18
64,2
65,17
66,22
67,22
68,27
69,15
70,8
71,11
72,16
73,18
74,20
75,17
76,0
77,27
78,13
79,21
80,5
81,6
82,7
83,6
84,23
85,5
86,23
87,20
88,11
89,22
90,23
91,19
92,27
93,5
94,23
95,26
96,22
97,22
98,19
99,19
100,19
101,2
102,16
103,20
104,23
105,9
106,15
107,10
108,14
109,11
110,12
111,15
112,10
113,11
114,9
115,5
116,24
117,11
118,7
119,16
120,14
121,20
122,18
123,9
124,24
125,12
126,26
127,3
128,5
129,25
130,21
131,24
132,4
133,4
134,9
135,8
136,15
137,13
138,7
139,14
140,4
141,18
142,28
143,15
144,9
145,16
146,17
147,4
148,15
149,9
150,20
151,3
152,16
153,18
154,3
155,24
156,27
157,27
158,6
159,7
160,26
161,6
162,15
163,0
164,16
165,5
166,23
167,5
168,4
169,5
170,7
171,8
172,4
173,16
174,20
175,7
176,23
177,16
178,8
179,23
180,22
181,22
182,20
183,9
184,20
185,23
186,14
187,2
188,18
189,19
190,14
191,10
192,23
193,8
194,18
195,9
196,7
197,9
198,7
199,21
200,20
201,6
202,20
203,21
204,26
205,13
206,17
207,27
208,2
209,6
210,6
211,14
212,10
213,10
214,5
215,26
216,16
217,20
218,20
219,20
220,0
221,9
222,1
223,7
224,16
225,0
226,23
227,16
228,10
229,2
230,13
231,17
232,6
233,17
234,23
235,24
236,23
237,16
238,8
239,15
240,17
241,20
242,19
243,18
244,15
245,10
246,28
247,4
248,27
249,16
250,13
251,4
252,5
253,18
254,24
255,16
256,27
257,0
258,16
259,25
260,14
261,19
262,22
263,23
264,4
265,8
266,11
267,5
268,0
269,13
270,26
271,24
272,18
273,25
274,10
275,19
276,23
277,17
278,0
279,2
280,7
281,2
282,2
283,10
284,3
285,27
286,10
287,1
288,11
289,22
290,6
291,23
292,26
293,2
294,10
295,24
296,5
297,22
298,18
299,26
300,7
301,26
302,1
303,5
304,2
305,10
306,22
307,18
308,9
309,20
310,2
311,4
312,21
313,21
314,26
315,20
316,14
317,9
318,6
319,1
320,18
321,27
322,22
323,25
324,0
325,6
326,27
327,5
328,24
329,21
330,9
331,0
332,27
333,7
334,9
335,18
336,4
337,4
338,0
339,17
340,9
341,8
342,10
343,1
344,17
345,22
346,2
347,27
348,6
349,4
350,26
351,20
352,18
353,16
354,24
355,8
356,18
357,17
358,27
359,23
360,14
361,5
362,16
363,18
364,13
365,19
366,22
367,24
368,19
369,22
370,10
371,15
372,26
373,25
374,24
375,13
376,19
377,25
378,27
379,23
380,22
381,4
382,16
383,28
384,23
385,5
386,24
387,1
388,5
389,4
390,2
391,2
392,26
393,12
394,2
395,18
396,10
397,1
398,26
399,21
400,1
401,24
402,13
403,7
404,2
405,22
406,28
407,6
408,1
409,11
410,19
411,15
412,15
413,16
414,5
415,9
416,5
417,20
418,2
419,14
420,8
421,2
422,21
423,20
424,23
425,2
426,8
427,12
428,4
429,14
430,4
431,24
432,27
433,5
434,19
435,8
436,1
437,18
438,2
439,15
440,25
441,22
442,13
443,11
444,0
445,12
446,8
447,3
448,6
449,23
450,0
451,18
452,26
453,13
454,10
455,0
456,5
457,8
458,0
459,16
460,27
461,4
462,26
463,11
464,23
465,28
466,15
467,21
468,21
469,28
470,23
471,4
472,6
473,18
474,5
475,9
476,16
477,8
478,20
479,16
480,4
481,3
482,20
483,9
484,23
485,26
486,27
487,5
488,23
489,16
490,5
491,20
492,24
493,10
494,6
495,28
496,1
497,15
498,22
499,1
500,27
501,18
502,21
503,1
504,27
505,3
506,20
507,11
508,17
509,5
510,13
511,20
512,2
513,8
514,5
515,5
516,22
517,0
518,11
519,16
520,3
521,26
522,13
523,20
524,22
525,27
526,24
527,16
528,17
529,9
530,26
531,14
532,17
533,28
534,26
535,25
536,16
537,17
538,26
539,21
540,24
541,2
542,5
543,20
544,4
545,27
546,10
547,2
548,9
549,0
550,10
551,23
552,22
553,3
554,3
555,1
556,10
557,13
558,18
559,5
560,13
561,5
562,7
563,25
564,22
565,26
566,22
567,15
568,8
569,21
570,28
571,22
572,18
573,20
574,12
575,27
576,24
577,11
578,5
579,20
580,6
581,10
582,4
583,21
584,26
585,18
586,4
587,23
588,0
589,24
590,20
591,17
592,22
593,21
594,14
595,21
596,18
597,6
598,16
599,1
600,7
601,11
602,27
603,2
604,21
605,26
606,6
607,23
608,7
609,23
610,21
611,14
612,20
613,20
614,2
615,4
616,5
617,20
618,14
619,13
620,2
621,21
622,9
623,3
624,8
625,10
626,14
627,6
628,2
629,24
630,21
631,26
632,13
633,0
634,27
635,13
636,26
637,16
638,21
639,9
640,5
641,19
642,24
643,20
644,13
645,17
646,9
647,21
648,12
649,3
650,23
651,1
652,18
653,23
654,21
655,22
656,22
657,14
658,27
659,16
660,0
661,22
662,17
