0,2
1,22
2,25
3,20
4,17
5,22
6,24
7,2
8,27
9,9
10,15
11,15
12,21
13,12
14,0
15,2
16,27
17,22
18,27
19,13
20,22
21,2
22,27
23,18
24,8
25,18
26,22
27,3
28,17
29,0
30,7
31,27
32,23
33,9
34,16
35,6
36,5
37,5
38,23
39,18
40,16
41,0
42,15
43,17
44,1
45,5
46,4
47,22
48,13
49,2
50,10
51,5
52,16
53,8
54,11
55,13
56,21
57,16
58,20
59,23
60,11
61,7
62,21
63,22
64,0
65,7
66,14
67,21
68,18
69,9
70,24
71,3
72,5
73,19
74,18
75,9
76,23
77,5
78,0
79,14
80,13
81,26
82,19
83,12
84,8
85,16
86,4
87,18
88,11
89,8
90,4
91,10
92,7
93,4
94,21
95,21
96,9
97,16
98,20
99,22
100,18
101,24
102,10
103,0
104,14
105,5
106,24
107,23
108,4
109,20
110,9
111,9
112,0
113,22
114,16
115,2
116,23
117,28
118,26
119,4
120,10
121,14
122,27
123,27
124,15
125,4
126,3
127,26
128,0
129,26
130,21
131,13
132,13
133,20
134,15
135,27
136,9
137,22
138,9
139,18
140,23
141,25
142,20
143,27
144,17
145,2
146,17
147,27
148,0
149,25
150,8
151,2
152,6
153,11
154,17
155,26
156,19
157,4
158,9
159,13
160,2
161,15
162,26
163,5
164,6
165,11
166,27
167,26
168,14
169,18
170,10
171,2
172,21
173,22
174,3
175,15
176,6
177,0
178,16
179,18
180,6
181,17
182,2
183,21
184,16
185,23
186,14
187,14
188,19
189,10
190,16
191,0
192,3
193,21
194,8
195,22
196,12
197,18
198,5
199,13
200,5
201,27
202,9
203,20
204,4
205,17
206,5
207,8
208,16
209,5
210,17
211,6
212,22
213,0
214,18
215,26
216,23
217,20
218,5
219,8
220,28
221,1
222,16
223,21
224,2
225,8
226,13
227,23
228,8
229,5
230,2
231,26
232,4
233,26
234,1
235,6
236,17
237,21
238,11
239,20
240,8
241,16
242,0
243,22
244,23
245,13
246,26
247,18
248,22
249,24
250,7
251,14
252,20
253,4
254,14
255,27
256,5
257,28
258,14
259,18
260,2
261,23
262,21
263,20
264,22
265,24
266,9
267,6
268,0
269,18
270,13
271,2
272,9
273,1
274,1
275,15
276,17
277,23
278,2
279,5
280,15
281,22
282,5
283,8
284,15
285,1
286,20
287,27
288,9
289,27
290,7
291,23
292,4
293,24
294,15
295,23
296,20
297,1
298,27
299,3
300,11
301,1
302,5
303,20
304,1
305,15
306,4
307,24
308,3
309,16
310,1
311,21
312,20
313,28
314,14
315,16
316,7
317,26
318,23
319,12
320,10
321,21
322,9
323,23
324,16
325,22
326,22
327,4
328,16
329,4
330,21
331,9
332,21
333,19
334,21
335,14
336,20
337,11
338,27
339,7
340,5
341,28
342,17
343,2
344,19
345,21
346,10
347,20
348,16
349,24
350,23
351,23
352,17
353,24
354,18
355,15
356,5
357,27
358,2
359,21
360,0
361,16
362,26
363,10
364,27
365,24
366,23
367,5
368,24
369,24
370,5
371,26
372,21
373,20
374,17
375,3
376,17
377,27
378,28
379,20
380,9
381,28
382,15
383,2
384,20
385,18
386,23
387,1
388,4
389,23
390,20
391,0
392,21
393,18
394,19
395,28
396,16
397,5
398,1
399,3
400,1
401,1
402,28
403,28
404,5
405,5
406,26
407,9
408,23
409,15
410,25
411,17
412,7
413,19
414,18
415,0
416,28
417,26
418,9
419,16
420,2
421,3
422,27
423,14
424,17
425,17
426,11
427,22
428,9
429,20
430,14
431,26
432,26
433,27
434,4
435,3
436,27
437,18
438,18
439,10
440,22
441,14
442,8
443,17
444,18
445,7
446,13
447,24
448,27
449,20
450,11
451,5
452,13
453,10
454,5
455,23
456,4
457,26
458,26
459,20
460,24
461,2
462,1
463,10
464,5
465,6
466,17
467,21
468,19
469,2
470,2
471,10
472,6
473,2
474,27
475,10
476,22
477,22
478,23
479,9
480,0
481,15
482,4
483,19
484,0
485,9
486,23
487,17
488,10
489,2
490,18
491,14
492,0
493,15
494,1
495,5
496,10
497,12
498,16
499,13
500,5
501,18
502,1
503,3
504,13
505,12
506,23
507,6
508,27
509,28
510,18
511,21
512,6
513,13
514,20
515,16
516,9
517,2
518,20
519,15
520,9
521,28
522,14
523,24
524,27
525,0
526,25
527,7
528,6
529,20
530,18
531,1
532,10
533,20
534,13
535,24
536,19
537,1
538,1
539,16
540,13
541,9
542,20
543,18
544,21
545,7
546,15
547,22
548,8
549,17
550,22
551,23
552,16
553,16
554,25
555,5
556,21
557,16
558,17
559,11
560,15
561,17
562,19
563,20
564,22
565,24
566,19
567,10
568,0
569,0
570,11
571,1
572,15
573,1
574,17
575,3
576,10
577,5
578,23
579,23
580,14
581,19
582,23
583,0
584,0
585,2
586,13
587,12
588,23
589,14
590,11
591,20
592,7
593,16
594,5
595,15
596,18
597,25
598,6
599,24
600,24
601,11
602,12
603,18
604,20
605,16
606,22
607,18
608,24
609,21
610,21
611,15
612,1
613,1
614,17
615,20
616,18
617,22
618,13
619,11
620,11
621,8
622,11
623,17
624,21
625,18
626,5
627,20
628,23
629,14
630,0
631,19
632,26
633,2
634,19
635,22
636,6
637,16
638,16
639,10
640,23
641,10
642,3
643,21
644,23
645,22
646,7
647,7
648,17
649,23
650,21
651,25
652,17
653,6
654,20
655,0
656,16
657,0
658,13
659,0
660,6
661,17
662,17
663,5
664,11
665,22
666,10
667,8
668,19
669,23
670,19
671,25
672,13
673,10
674,21
675,18
676,9
677,16
678,4
679,4
680,28
681,25
682,10
683,16
684,22
685,6
686,10
687,10
688,6
689,16
690,27
691,8
692,26
693,23
694,4
695,5
696,23
697,26
698,4
699,19
700,15
701,12
702,24
703,24
704,18
705,5
706,0
707,15
708,24
709,9
710,21
711,7
712,28
713,9
714,17
715,27
716,16
717,26
718,20
719,11
720,24
721,6
722,16
723,19
724,21
725,24
726,14
727,20
728,17
729,4
730,1
731,24
732,9
733,5
734,2
735,17
736,5
737,23
738,28
739,13
740,1
741,7
742,22
743,7
744,13
745,0
746,23
747,2
748,12
749,24
750,21
751,26
752,27
753,1
754,20
755,18
756,20
757,2
758,22
759,5
760,24
761,5
762,8
763,24
764,3
765,15
766,6
767,21
768,17
769,2
770,8
771,10
772,7
773,11
774,15
775,4
776,18
777,11
778,7
779,23
780,23
781,9
782,16
783,9
784,27
785,22
786,10
787,12
788,22
789,8
790,20
791,15
792,15
793,18
794,0
795,21
796,7
797,26
798,25
799,26
800,23
801,18
802,14
803,0
804,17
805,9
806,11
807,15
808,26
809,25
810,16
811,23
812,18
813,6
814,0
815,28
816,18
817,5
818,24
819,8
820,4
821,5
822,1
823,4
824,26
825,2
826,27
827,8
828,28
829,0
830,1
831,6
832,16
833,8
834,21
835,23
836,18
837,22
838,13
839,20
840,18
841,2
842,26
843,13
844,20
845,23
846,18
847,14
848,22
849,2
850,21
851,2
852,24
853,16
854,9
855,27
856,26
857,21
858,16
859,27
860,25
861,20
862,21
863,10
864,12
865,25
866,9
867,5
868,4
869,18
870,11
871,24
872,10
873,17
874,8
875,21
876,3
877,15
878,11
879,0
880,19
881,25
882,6
883,8
884,24
885,23
886,8
887,5
888,9
889,16
890,9
891,5
892,12
893,16
894,22
895,8
896,16
897,22
898,13
899,7
900,16
901,8
902,2
903,19
904,1
905,15
906,15
907,0
908,11
909,1
910,11
911,7
912,0
913,6
914,25
915,0
916,14
917,22
918,0
919,21
920,20
921,4
922,27
923,2
924,22
925,9
926,16
927,24
928,5
929,16
930,27
931,4
932,16
933,20
934,16
935,5
936,9
937,22
938,14
939,27
940,18
941,21
942,28
943,23
944,1
945,20
946,18
947,14
948,15
949,20
950,12
951,2
952,10
953,10
954,2
955,26
956,18
957,17
958,5
959,26
960,24
961,19
962,7
963,9
964,20
965,23
966,8
967,10
968,1
969,13
970,11
971,5
972,6
973,18
974,7
975,0
976,22
977,15
978,20
979,7
980,22
981,26
982,17
983,9
984,14
985,10
986,17
987,0
988,2
989,26
990,26
991,18
992,4
993,6
994,23
995,18
996,10
997,4
998,21
999,22
