-5.462403336527812403e-01,1.194921999237624766e+00,4.712558799057223746e-01,-3.271513900385758955e+00,-1.403491692887601117e+00,-7.925362221046013955e-01,-9.041284179065273818e+00,-1.046459437332106557e+00,-5.201887139253919656e+00,-1.615803944902339140e+00,-1.696412744188971589e+00,-9.613810288659941916e-01,1.385764602265955103e+00,-3.273866167150883744e+00,1.140762503916062653e-01,1.691767910022342170e+00,-4.420932599352721759e+00,1.432819942862499918e+00,3.870788869683326805e+00,2.894953021649464109e+00,0.000000000000000000e+00
2.081595840268344322e+00,-2.249351668455061848e+00,-9.708634552712073207e-01,5.623093172069923540e+00,6.404571940962743071e+00,7.741122796748555857e+00,2.588933940008771639e+00,-2.543010928015242977e-01,-5.293219720821790375e+00,4.000194415224578748e+00,5.822234570057012171e-01,-3.076585517128364700e+00,-5.028394704372751711e+00,7.547316645347123654e+00,1.675383923176963386e+00,-5.532041359270086112e+00,3.502794665441354649e+00,-6.308530693504633469e+00,-3.222935301738467206e+00,-5.874337302416860140e+00,0.000000000000000000e+00
4.262824655090449610e+00,4.469254689552467852e+00,9.027188677374957670e-01,1.267092971030439230e+01,4.197197769248624866e+00,8.314367783261156220e-01,1.351551876136400487e+00,-2.257650178541655173e+00,6.234717460259735944e+00,3.956142657516194650e+00,2.696877241667439584e+00,-5.706412233542339507e-01,-1.801078773555078616e+00,7.662539398728171136e+00,-1.872445735533130873e-01,4.238951566787651615e+00,1.465135115411143163e+00,9.530864141841616899e+00,-5.568391854906300509e-01,7.608036234199468950e+00,1.000000000000000000e+00
1.032159872534947898e+00,2.271379286792148733e+00,-3.147046722476653624e+00,2.073641878929533444e+00,-8.209586264931147959e-01,4.530053419754841437e-01,-5.111702198723520496e+00,-3.895676367936582896e+00,-5.904215689982517112e+00,-2.689812068534823464e+00,4.463600191796210481e+00,-2.993965593962896410e+00,2.775933657289431977e+00,8.799890178313026112e+00,-1.478286150476397109e+00,3.008531159817323886e+00,7.360436792814505580e+00,-7.007340143967373258e+00,3.785312831630238239e+00,-1.240610467224892055e+01,0.000000000000000000e+00
-2.731605231848893034e+00,3.044172645768706609e+00,1.029033770692694860e+00,1.231868444296652765e+00,3.713110186146439062e+00,2.241952252185960504e+00,1.150280440893212486e+01,4.782646193041745875e+00,8.945632094647969268e+00,1.172824196667847207e+00,6.062017947663110640e+00,5.899433431250250770e+00,3.809544217379850384e+00,-1.231528652277555036e+00,-1.322100658216642799e-01,-4.273564513654527275e+00,9.247142635561433899e-01,1.214897372784199625e+01,3.676669983725492141e+00,7.601513010904756840e-01,1.000000000000000000e+00
4.265486074095605318e+00,-1.099179886522794636e+00,1.231278415384682523e+00,1.500917246321516174e+01,-3.489666911454491149e+00,-2.153972243515614338e+00,3.986000825727652241e+00,-1.573142741973032610e-01,2.546790095616547234e+00,-5.450831430564195834e-01,4.012514321972660447e+00,8.073103235100870023e+00,-2.244579519638620901e+00,-4.792756741692305589e-01,1.567594827435774274e+00,8.558965032655532212e+00,5.867367696731936810e+00,-4.595529693372641056e+00,-2.274853177046640251e+00,-2.536257676703645991e-01,1.000000000000000000e+00
7.572390697023112516e+00,-2.115591960977565300e+00,4.478238336558368005e+00,-4.695757718108442447e+00,-1.895070805326007246e+00,2.241556832248152276e+00,1.905729309975476626e+00,1.192604567732601151e+00,8.421762132844818893e+00,1.045728781974433197e+00,-5.963338703683954911e+00,3.105580140413069845e+00,1.216872219147416390e+00,7.649946150465224415e-01,-8.424297618554361655e-01,-3.624651626363011747e+00,7.530935381395718053e+00,-3.074839024628434281e+00,1.131044801089367668e+00,1.331349216426235849e+01,0.000000000000000000e+00
1.206824355220035372e+01,3.030401208580995043e+00,2.524858244401472440e+00,4.985455203243176925e+00,3.092528808108808036e+00,1.137929334541454729e+01,-3.819641702288487650e-01,2.214552152783063832e+00,-4.740469343834356586e+00,2.526367508979754373e-01,4.480938969480945389e+00,1.109818738805635618e+01,-3.506972884022947934e+00,3.327737526948076230e+00,1.999754892170929887e-01,2.411684906567554521e+00,4.737746456637475845e+00,6.554846074847642257e+00,2.858002880107764376e+00,-1.144776305592512866e+00,1.000000000000000000e+00
1.615206726091732659e+00,4.048501056976502532e+00,3.140724171992503866e+00,2.905607292040001788e+00,5.720868192311976408e+00,1.261558193934666328e+01,8.870616178863155454e+00,7.564310915613769559e+00,5.277228089550307644e+00,2.037380139254565847e+00,-1.043596578601212244e+01,1.418867405663536019e+01,1.029012117090379208e+00,5.771635316718441544e+00,-1.610478789761106810e+00,1.370889740840327065e+01,-3.470837125231885700e+00,-4.176467651896355271e+00,1.817528412676546745e+00,6.653371270386490899e+00,1.000000000000000000e+00
3.623894353003239477e+00,5.055665707715870205e+00,-2.346844186986523528e+00,-7.649821873989078647e+00,-5.181864461605133476e-01,-6.523445307443116903e+00,1.001186542342149188e+01,4.627974303046253901e+00,4.420035659652318039e+00,8.724283757200741451e-01,1.526127224211641487e+00,3.068335456076119350e+00,4.250431962316592593e-01,-3.828483177324983333e-01,-6.159442577276145192e-01,-1.129448767889565097e+01,-4.626672268818199818e+00,-5.321575614937182230e+00,1.172640594141195258e+00,6.357202065710215733e-01,0.000000000000000000e+00
9.331749715424804137e+00,3.591271420289795735e+00,8.612817975966637896e-01,8.890374421684180462e+00,1.310454718442747080e+00,1.152683496832813148e+01,6.227691899623341243e+00,-1.821207173510799304e-01,2.356066896840089075e+00,-1.814333023830256852e+00,6.044395664949613334e+00,-1.920770973268600024e+00,-2.643852400229057320e+00,3.131437402216628474e+00,-5.255372336613439721e-01,-1.054722086473817200e+01,8.980937500945982421e-01,5.423146418913713518e-01,2.833044413982563015e+00,-3.548871356469402993e+00,1.000000000000000000e+00
2.877519466761647937e+00,6.705028135565342495e+00,-3.330820331494754871e-01,-6.615298499333050586e+00,-1.729474019338854918e+00,3.410032802123859508e+00,4.166943201273376474e-02,-2.532577006545311704e+00,9.551880267541392300e+00,2.431781770419286559e+00,3.875762313902628264e+00,9.174668760097942410e+00,1.372094920485651848e+00,1.821365737255002948e-01,5.746098010086360119e-01,6.049489867108672314e+00,1.518331623194966173e+00,-7.182537963051172092e+00,-1.534916879035959525e+00,1.694834616106212888e+00,1.000000000000000000e+00
1.404111870788118610e+00,7.053832765875085009e+00,-1.541170638675658289e+00,1.311237801706360351e+01,-8.645119354686066515e+00,8.445016371107453068e+00,6.460724804774867103e+00,4.321630175866360446e+00,1.088188864229303832e+00,3.734126773620903172e+00,4.016870009430629551e+00,7.779227501344053053e+00,1.128170596128843961e+00,7.161287458899719738e+00,1.133713532653176370e-01,1.637153171889022829e+01,2.329388233671350505e+00,-3.488238492643078281e+00,-1.081629296125488526e+00,1.850830137511850992e+01,1.000000000000000000e+00
-8.304636973802809186e-01,6.292948892877536782e-01,-4.944313892204339922e+00,-2.265866203244023269e-01,3.299903811512030938e+00,-4.720349628983224299e+00,5.992644006621595798e-01,1.128053637860596758e+00,-5.224138295315756686e+00,-7.169146137922619566e+00,-4.601689511484446271e+00,4.645808280057684425e-01,-1.854950493158132874e+00,-2.097093806934676952e+00,8.537940625106793524e-01,-5.301404103918411437e+00,-2.089464973340467324e+00,2.845280409085186868e+00,-2.178751276921591651e-01,9.101590726209828341e-01,0.000000000000000000e+00
-6.062482612480886601e+00,6.516649263079440146e+00,1.625724743851463927e+00,-1.564131049747961910e+00,-8.990346088177278983e-01,5.164741059592557804e+00,1.160623253619417916e+01,1.988222702285091792e+00,-4.523021438266527916e+00,2.238079007130866493e-02,7.426780205264693180e+00,-2.076638440533886687e+00,-2.465846748534564759e-01,-1.411787873095220025e+00,-2.212366719058995734e-01,-9.308907608706137538e+00,2.121697421856640009e+00,6.695134021777230160e+00,-3.354602506214748203e+00,-3.421761097486339942e-01,1.000000000000000000e+00
9.380835718394175515e+00,4.126773185477375705e+00,-9.087274130613056666e-01,-3.082591133327240662e+00,-4.066796156998440992e+00,3.671211214635529352e+00,-2.219803618337198525e+00,2.134606166048784726e+00,3.278226792754175278e+00,-2.354544342078130903e+00,-4.474956452108446725e-01,2.851366144250088386e+00,-2.995740891173540366e+00,-9.109515089512593145e-01,-9.526339361903901626e-01,5.788722394859856735e+00,6.238674671496702295e+00,-2.359495669579873667e+00,2.029703698829941061e+00,2.256279888179094362e-01,0.000000000000000000e+00
